qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source	_gene_id	accession	homolog_rank
g14449.t1	tr|A0A9J7EFL6|A0A9J7EFL6_SPOLT	61.421	394	436	430	89	1.62e-175	506.0	tr|A0A9J7EFL6|A0A9J7EFL6_SPOLT Neuronal acetylcholine receptor subunit alpha-5-like OS=Spodoptera litura OX=69820 GN=LOC111357358 PE=4 SV=1	TrEMBL	g14449	A0A9J7EFL6	9
g4086.t1	tr|A0A9R0DVT5|A0A9R0DVT5_SPOFR	73.653	334	334	331	100	1.43e-178	505.0	Pancreatic triacylglycerol lipase-like OS=Spodoptera frugiperda OX=7108 GN=LOC118273259 PE=3 SV=1	TrEMBL	g4086	A0A9R0DVT5	9
g4086.t1	tr|A0A9J7IRC5|A0A9J7IRC5_SPOLT	73.353	334	334	331	100	1.03e-178	505.0	Pancreatic triacylglycerol lipase-like OS=Spodoptera litura OX=69820 GN=LOC111353471 PE=3 SV=1	TrEMBL	g4086	A0A9J7IRC5	10
g14449.t1	tr|A0A9P0N8C5|A0A9P0N8C5_SPOLI	60.859	396	436	468	89	2.78e-174	505.0	tr|A0A9P0N8C5|A0A9P0N8C5_SPOLI Neurotransmitter-gated ion-channel ligand-binding domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS8861 PE=4 SV=1	TrEMBL	g14449	A0A9P0N8C5	10
g4082.t1	tr|A0AAD8DZL4|A0AAD8DZL4_MYTSE	77.246	334	334	332	100	2.17e-178	504.0	Lipase domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_007034 PE=3 SV=1	TrEMBL	g4082	A0AAD8DZL4	9
g4082.t1	tr|A0A9P0I1N4|A0A9P0I1N4_SPOLI	74.85	334	334	331	100	1.7e-178	504.0	Lipase domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS4936 PE=3 SV=1	TrEMBL	g4082	A0A9P0I1N4	10
g15120.t1	tr|A0A6J1P1G8|A0A6J1P1G8_BICAN	58.186	397	393	508	100	3.25e-174	504.0	tr|A0A6J1P1G8|A0A6J1P1G8_BICAN Cytochrome P450 CYP12A2 isoform X1 OS=Bicyclus anynana OX=110368 GN=LOC112055283 PE=3 SV=2	TrEMBL	g15120	A0A6J1P1G8	10
g6193.t1	tr|A0A2W1BU55|A0A2W1BU55_HELAM	56.436	404	415	693	97	1.37e-171	504.0	Zinc carboxypeptidase A 1 OS=Helicoverpa armigera OX=29058 GN=HaOG206505 PE=3 SV=1	TrEMBL	g6193	A0A2W1BU55	6
g16852.t1	tr|A0A8S3XEY7|A0A8S3XEY7_PARAO	49.348	537	553	540	95	3.0699999999999997e-171	504.0	tr|A0A8S3XEY7|A0A8S3XEY7_PARAO Carboxylic ester hydrolase OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS15359 PE=3 SV=1	TrEMBL	g16852	A0A8S3XEY7	8
g16852.t1	tr|A0A8R1XPC3|A0A8R1XPC3_BOMMO	47.409	521	553	531	93	3.86e-171	504.0	tr|A0A8R1XPC3|A0A8R1XPC3_BOMMO Uncharacterized protein OS=Bombyx mori OX=7091 GN=101743505 PE=4 SV=1	TrEMBL	g16852	A0A8R1XPC3	9
g16852.t1	tr|H9IUE5|H9IUE5_BOMMO	47.409	521	553	531	93	3.86e-171	504.0	tr|H9IUE5|H9IUE5_BOMMO Carboxylesterase ae18 OS=Bombyx mori OX=7091 PE=2 SV=1	TrEMBL	g16852	H9IUE5	10
g18520.t1	tr|A0A4C1T8G7|A0A4C1T8G7_EUMVA	89.13	276	276	276	100	2.36e-179	503.0	tr|A0A4C1T8G7|A0A4C1T8G7_EUMVA Chymotrypsin-2 OS=Eumeta variegata OX=151549 GN=EVAR_6336_1 PE=3 SV=1	TrEMBL	g18520	A0A4C1T8G7	1
g3537.t1	tr|A0A9J7EXK8|A0A9J7EXK8_SPOLT	60.051	393	396	395	99	8.21e-176	503.0	Serine protease inhibitor 77Ba-like OS=Spodoptera litura OX=69820 GN=LOC111364768 PE=3 SV=1		g3537	A0A9J7EXK8	9
g1470.t1	tr|A0ACC0KZN9|A0ACC0KZN9_CHOFU	40.93	860	1346	2120	98	2.51e-147	503.0	Chitin-binding type-2 domain-containing protein (Fragment) OS=Choristoneura fumiferana OX=7141 GN=MSG28_015198 PE=3 SV=1	TrEMBL	g1470	A0ACC0KZN9	6
g3537.t1	tr|A0A2H1VIL1|A0A2H1VIL1_SPOFR	60.051	393	396	395	99	2.48e-175	502.0	Serine protease inhibitor 77Ba OS=Spodoptera frugiperda OX=7108 GN=LOC118279277 PE=3 SV=1		g3537	A0A2H1VIL1	10
g2210.t1	tr|A0A8S3Y532|A0A8S3Y532_PARAO	58.442	385	394	1127	98	1.39e-165	501.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS24599 PE=3 SV=1	TrEMBL	g2210	A0A8S3Y532	4
g14161.t1	tr|A0A4C1V3Y5|A0A4C1V3Y5_EUMVA	55.172	435	437	933	93	1.3700000000000002e-166	501.0	tr|A0A4C1V3Y5|A0A4C1V3Y5_EUMVA Modular serine protease OS=Eumeta variegata OX=151549 GN=modSP PE=4 SV=1	TrEMBL	g14161	A0A4C1V3Y5	2
g2210.t1	tr|A0A194Q5T1|A0A194Q5T1_PAPXU	57.995	419	394	501	98	3.72e-173	500.0	Venom serine protease 34 OS=Papilio xuthus OX=66420 GN=RR46_07553 PE=3 SV=1	TrEMBL	g2210	A0A194Q5T1	5
g19136.t1	tr|A0ACC2Q6H2|A0ACC2Q6H2_9NEOP	54.241	507	538	510	94	3.65e-169	498.0	tr|A0ACC2Q6H2|A0ACC2Q6H2_9NEOP Cytosol aminopeptidase domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_009464 PE=3 SV=1	TrEMBL	g19136	A0ACC2Q6H2	5
g6193.t1	tr|A0A921ZB13|A0A921ZB13_MANSE	54.94	415	415	415	100	2.3099999999999998e-172	496.0	Zinc carboxypeptidase A 1 OS=Manduca sexta OX=7130 GN=O3G_MSEX008834 PE=3 SV=1	TrEMBL	g6193	A0A921ZB13	7
g6193.t1	tr|A0A9P0I2N8|A0A9P0I2N8_SPOLI	54.699	415	415	417	100	2.5599999999999997e-172	496.0	Zinc carboxypeptidase A 1 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS3248 PE=3 SV=1	TrEMBL	g6193	A0A9P0I2N8	8
g6193.t1	tr|A0A9J7IKC6|A0A9J7IKC6_SPOLT	53.976	415	415	417	100	7.23e-171	492.0	Zinc carboxypeptidase A 1 OS=Spodoptera litura OX=69820 GN=LOC111350516 PE=3 SV=1	TrEMBL	g6193	A0A9J7IKC6	9
g6193.t1	tr|A0A194PGK0|A0A194PGK0_PAPXU	53.528	411	415	411	99	2.7e-170	490.0	Zinc carboxypeptidase A 1 OS=Papilio xuthus OX=66420 GN=RR46_13379 PE=3 SV=1	TrEMBL	g6193	A0A194PGK0	10
g19136.t1	tr|A0A7E5WVD4|A0A7E5WVD4_TRINI	52.372	506	538	510	93	2.79e-166	490.0	tr|A0A7E5WVD4|A0A7E5WVD4_TRINI Aminopeptidase W07G4.4 OS=Trichoplusia ni OX=7111 GN=LOC113506144 PE=3 SV=1	TrEMBL	g19136	A0A7E5WVD4	6
g2210.t1	tr|A0AAV1L8E0|A0AAV1L8E0_9NEOP	58.701	385	394	403	98	6.15e-169	486.0	Venom serine protease 34 OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS11508 PE=4 SV=1	TrEMBL	g2210	A0AAV1L8E0	6
g1470.t1	tr|A0AAD7Y744|A0AAD7Y744_MYTSE	36.79	916	1346	863	97	1.62e-150	486.0	Chitin-binding type-2 domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_011871 PE=4 SV=1	TrEMBL	g1470	A0AAD7Y744	7
g1470.t1	tr|A0ACC0KYI9|A0ACC0KYI9_CHOFU	39.185	883	1346	1644	96	1.22e-143	486.0	Chitin-binding type-2 domain-containing protein (Fragment) OS=Choristoneura fumiferana OX=7141 GN=MSG28_015198 PE=4 SV=1	TrEMBL	g1470	A0ACC0KYI9	8
g1470.t1	tr|A0ACC0KZ94|A0ACC0KZ94_CHOFU	39.185	883	1346	1776	96	5.46e-143	486.0	Chitin-binding type-2 domain-containing protein (Fragment) OS=Choristoneura fumiferana OX=7141 GN=MSG28_015198 PE=4 SV=1	TrEMBL	g1470	A0ACC0KZ94	9
g14161.t1	tr|A0A4C1VE94|A0A4C1VE94_EUMVA	53.54	452	437	519	99	1.44e-165	485.0	tr|A0A4C1VE94|A0A4C1VE94_EUMVA Modular serine protease OS=Eumeta variegata OX=151549 GN=modSP PE=4 SV=1	TrEMBL	g14161	A0A4C1VE94	3
g2210.t1	tr|A0ABR3HA61|A0ABR3HA61_LOXSC	57.143	385	394	397	97	1.7299999999999998e-168	484.0	Venom serine protease 34 OS=Loxostege sticticalis OX=481309 GN=ABMA27_009167 PE=4 SV=1	TrEMBL	g2210	A0ABR3HA61	7
g19136.t1	tr|A0A9P0BUE1|A0A9P0BUE1_CHRIL	54.743	506	538	509	93	4.84e-164	484.0	tr|A0A9P0BUE1|A0A9P0BUE1_CHRIL Cytosol aminopeptidase domain-containing protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS7894 PE=3 SV=1	TrEMBL	g19136	A0A9P0BUE1	7
g2210.t1	tr|A0A2W1BGC0|A0A2W1BGC0_HELAM	58.883	394	394	394	100	3.61e-168	483.0	Venom serine protease 34 OS=Helicoverpa armigera OX=29058 GN=HaOG200391 PE=4 SV=1	TrEMBL	g2210	A0A2W1BGC0	8
g19136.t1	tr|A0ACC0JH08|A0ACC0JH08_CHOFU	53.831	509	538	508	94	2.6100000000000004e-163	483.0	tr|A0ACC0JH08|A0ACC0JH08_CHOFU Cytosol aminopeptidase domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_014374 PE=3 SV=1	TrEMBL	g19136	A0ACC0JH08	8
g19136.t1	tr|A0ACC0JH04|A0ACC0JH04_CHOFU	53.831	509	538	508	94	2.6100000000000004e-163	483.0	tr|A0ACC0JH04|A0ACC0JH04_CHOFU Cytosol aminopeptidase domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_014374 PE=3 SV=1	TrEMBL	g19136	A0ACC0JH04	9
g4083.t1	tr|I3QC04|I3QC04_HELAM	73.214	336	336	332	100	5.680000000000001e-169	481.0	Neutral lipase OS=Helicoverpa armigera OX=29058 GN=Lipn001 PE=2 SV=1	TrEMBL	g4083	I3QC04	7
g19136.t1	tr|A0ABR3ILS9|A0ABR3ILS9_LOXSC	52.941	510	538	511	94	4.57e-162	479.0	tr|A0ABR3ILS9|A0ABR3ILS9_LOXSC Cytosol aminopeptidase domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_007158 PE=3 SV=1	TrEMBL	g19136	A0ABR3ILS9	10
g6292.t1	tr|Q5MPC6|Q5MPC6_MANSE	63.793	348	348	371	99	9.08e-167	477.0	CLIP domain-containing serine protease OS=Manduca sexta OX=7130 PE=2 SV=1	TrEMBL	g6292	Q5MPC6	2
g16396.t1	tr|A0ABN8J582|A0ABN8J582_9NEOP	75.235	319	334	439	94	2.53e-165	477.0	tr|A0ABN8J582|A0ABN8J582_9NEOP Retinoid-inducible serine carboxypeptidase (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS17160 PE=3 SV=1	TrEMBL	g16396	A0ABN8J582	1
g6292.t1	tr|A0A921ZW57|A0A921ZW57_MANSE	63.793	348	348	371	99	2.0900000000000002e-166	476.0	CLIP domain-containing serine protease OS=Manduca sexta OX=7130 GN=O3G_MSEX014633 PE=3 SV=1	TrEMBL	g6292	A0A921ZW57	3
g4083.t1	tr|A0A9J7IQH8|A0A9J7IQH8_SPOLT	72.321	336	336	331	100	1.1e-166	475.0	Pancreatic triacylglycerol lipase-like OS=Spodoptera litura OX=69820 GN=LOC111353469 PE=3 SV=1	TrEMBL	g4083	A0A9J7IQH8	8
g2210.t1	tr|A0ACF8LV04|A0ACF8LV04_9NEOP	56.122	392	394	399	99	8.469999999999999e-165	475.0	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_015864 PE=4 SV=1	TrEMBL	g2210	A0ACF8LV04	9
g16396.t1	tr|A0AAV1M1M5|A0AAV1M1M5_9NEOP	74.922	319	334	439	94	1.16e-164	475.0	tr|A0AAV1M1M5|A0AAV1M1M5_9NEOP Retinoid-inducible serine carboxypeptidase OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS19870 PE=3 SV=1	TrEMBL	g16396	A0AAV1M1M5	2
g4083.t1	tr|A0A9P0I1N4|A0A9P0I1N4_SPOLI	72.024	336	336	331	100	2.4600000000000003e-166	474.0	Lipase domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS4936 PE=3 SV=1	TrEMBL	g4083	A0A9P0I1N4	9
g4085.t1	tr|A0A9J7IQH8|A0A9J7IQH8_SPOLT	69.048	336	336	331	100	1.49e-166	474.0	Pancreatic triacylglycerol lipase-like OS=Spodoptera litura OX=69820 GN=LOC111353469 PE=3 SV=1	TrEMBL	g4085	A0A9J7IQH8	7
g4085.t1	tr|A0A9P0I1N4|A0A9P0I1N4_SPOLI	68.75	336	336	331	100	2.7200000000000004e-166	474.0	Lipase domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS4936 PE=3 SV=1	TrEMBL	g4085	A0A9P0I1N4	8
g1470.t1	tr|A0ACC0KYU9|A0ACC0KYU9_CHOFU	41.963	815	1346	1659	96	3.1699999999999998e-139	474.0	Chitin-binding type-2 domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_015198 PE=4 SV=1	TrEMBL	g1470	A0ACC0KYU9	10
g4085.t1	tr|I3QC04|I3QC04_HELAM	69.643	336	336	332	100	9.930000000000001e-166	473.0	Neutral lipase OS=Helicoverpa armigera OX=29058 GN=Lipn001 PE=2 SV=1	TrEMBL	g4085	I3QC04	9
g14161.t1	tr|A0ABR3GZ83|A0ABR3GZ83_LOXSC	54.214	439	437	670	99	8.49e-159	473.0	tr|A0ABR3GZ83|A0ABR3GZ83_LOXSC Peptidase S1 domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_012616 PE=4 SV=1	TrEMBL	g14161	A0ABR3GZ83	4
g152.t1	tr|A0ACF8LDP0|A0ACF8LDP0_9NEOP	87.795	254	256	379	99	3.0300000000000003e-166	472.0	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_004376 PE=4 SV=1	TrEMBL	g152	A0ACF8LDP0	2
g2210.t1	tr|A0A9P0BUX5|A0A9P0BUX5_CHRIL	56.599	394	394	403	99	2.2200000000000003e-163	472.0	Venom serine protease 34 OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS7393 PE=4 SV=1	TrEMBL	g2210	A0A9P0BUX5	10
g152.t1	tr|A0ABD0TGC7|A0ABD0TGC7_LOXSC	87.795	254	256	375	99	4.5600000000000005e-166	471.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_014050 PE=3 SV=1	TrEMBL	g152	A0ABD0TGC7	3
g152.t1	tr|A0ABD0TGC9|A0ABD0TGC9_LOXSC	87.795	254	256	383	99	7.690000000000001e-166	471.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_014050 PE=3 SV=1	TrEMBL	g152	A0ABD0TGC9	4
g16396.t1	tr|A0A8S3WR82|A0A8S3WR82_PARAO	71.642	335	334	439	99	3.61e-163	471.0	tr|A0A8S3WR82|A0A8S3WR82_PARAO Retinoid-inducible serine carboxypeptidase OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS8545 PE=3 SV=1	TrEMBL	g16396	A0A8S3WR82	3
g2100.t1	tr|A0AAU9V8K1|A0AAU9V8K1_EUPED	69.745	314	319	342	98	3.18e-165	471.0	Lipase domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS20244 PE=3 SV=1	TrEMBL	g2100	A0AAU9V8K1	2
g2100.t1	tr|A0A5E4PKU3|A0A5E4PKU3_9NEOP	67.093	313	319	340	98	2.9199999999999997e-165	471.0	Lipase domain-containing protein OS=Leptidea sinapis OX=189913 GN=LSINAPIS_LOCUS375 PE=3 SV=1	TrEMBL	g2100	A0A5E4PKU3	3
g16396.t1	tr|A0A921ZGP4|A0A921ZGP4_MANSE	72.086	326	334	375	96	7.620000000000001e-164	471.0	tr|A0A921ZGP4|A0A921ZGP4_MANSE Retinoid-inducible serine carboxypeptidase OS=Manduca sexta OX=7130 GN=O3G_MSEX009850 PE=3 SV=1	TrEMBL	g16396	A0A921ZGP4	4
g152.t1	tr|A0ABR3ICI2|A0ABR3ICI2_LOXSC	87.795	254	256	333	99	3.64e-166	470.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_014050 PE=3 SV=1	TrEMBL	g152	A0ABR3ICI2	5
g14161.t1	tr|A0AAD7Y5N7|A0AAD7Y5N7_MYTSE	53.44	436	437	664	99	7.52e-158	470.0	tr|A0AAD7Y5N7|A0AAD7Y5N7_MYTSE Modular serine protease-like OS=Mythimna separata OX=271217 GN=PYW07_013064 PE=4 SV=1	TrEMBL	g14161	A0AAD7Y5N7	5
g4085.t1	tr|A0A4C1TG46|A0A4C1TG46_EUMVA	72.289	332	336	326	96	6.92e-165	470.0	Lipoprotein lipase OS=Eumeta variegata OX=151549 GN=LPL PE=3 SV=1	TrEMBL	g4085	A0A4C1TG46	10
g4083.t1	tr|A0A9R0EN30|A0A9R0EN30_SPOFR	72.619	336	336	331	100	1.2500000000000001e-164	469.0	Pancreatic triacylglycerol lipase isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118273213 PE=3 SV=1	TrEMBL	g4083	A0A9R0EN30	10
g4084.t1	tr|I3QC04|I3QC04_HELAM	69.94	336	336	332	100	1.48e-164	469.0	Neutral lipase OS=Helicoverpa armigera OX=29058 GN=Lipn001 PE=2 SV=1	TrEMBL	g4084	I3QC04	7
g6292.t1	tr|A0A6J1X3N4|A0A6J1X3N4_GALME	64.103	351	348	368	99	1.08e-163	469.0	CLIP domain-containing serine protease OS=Galleria mellonella OX=7137 GN=LOC113519642 PE=3 SV=2	TrEMBL	g6292	A0A6J1X3N4	4
g152.t1	tr|A0A921YP56|A0A921YP56_MANSE	86.614	254	256	376	99	1.7700000000000002e-164	468.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX002444 PE=3 SV=1	TrEMBL	g152	A0A921YP56	6
g152.t1	tr|A0A921YNF1|A0A921YNF1_MANSE	86.614	254	256	375	99	1.8e-164	468.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX002444 PE=3 SV=1	TrEMBL	g152	A0A921YNF1	7
g2100.t1	tr|A0A6J1WEN0|A0A6J1WEN0_GALME	67.732	313	319	342	98	4.54e-164	468.0	Phospholipase A1 VesT1.02-like OS=Galleria mellonella OX=7137 GN=LOC113512196 PE=3 SV=2	TrEMBL	g2100	A0A6J1WEN0	4
g16396.t1	tr|A0A922CSE3|A0A922CSE3_MANSE	72.086	326	334	438	96	5.13e-162	468.0	tr|A0A922CSE3|A0A922CSE3_MANSE Retinoid-inducible serine carboxypeptidase OS=Manduca sexta OX=7130 GN=O3G_MSEX009850 PE=3 SV=1	TrEMBL	g16396	A0A922CSE3	5
g152.t1	tr|A0ABN8L7V2|A0ABN8L7V2_CHISP	86.22	254	256	376	99	2.57e-164	467.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS9819 PE=3 SV=1	TrEMBL	g152	A0ABN8L7V2	8
g152.t1	tr|A0A0S1YD82|A0A0S1YD82_CHISP	85.882	255	256	375	99	2.08e-164	467.0	Neuropeptide receptor A13 OS=Chilo suppressalis OX=168631 GN=A13 PE=2 SV=1	TrEMBL	g152	A0A0S1YD82	9
g14161.t1	tr|A0AAV1KXS8|A0AAV1KXS8_9NEOP	51.025	439	437	734	99	1.07e-155	467.0	tr|A0AAV1KXS8|A0AAV1KXS8_9NEOP Modular serine protease-like OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS8544 PE=4 SV=1	TrEMBL	g14161	A0AAV1KXS8	6
g10898.t1	tr|A0A6J2K008|A0A6J2K008_BOMMA	50.993	453	454	452	99	2.01e-159	467.0	Retinoid-inducible serine carboxypeptidase-like OS=Bombyx mandarina OX=7092 GN=LOC114246131 PE=3 SV=1	TrEMBL	g10898	A0A6J2K008	2
g4084.t1	tr|A0A9J7IQH8|A0A9J7IQH8_SPOLT	69.345	336	336	331	100	2.0900000000000002e-163	466.0	Pancreatic triacylglycerol lipase-like OS=Spodoptera litura OX=69820 GN=LOC111353469 PE=3 SV=1	TrEMBL	g4084	A0A9J7IQH8	8
g4084.t1	tr|A0A9P0I1N4|A0A9P0I1N4_SPOLI	69.048	336	336	331	100	4.9100000000000006e-163	466.0	Lipase domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS4936 PE=3 SV=1	TrEMBL	g4084	A0A9P0I1N4	9
g152.t1	tr|A0A921YQ20|A0A921YQ20_MANSE	86.614	254	256	316	99	8.31e-165	466.0	G-protein coupled receptors family 1 profile domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX002444 PE=4 SV=1	TrEMBL	g152	A0A921YQ20	10
g14161.t1	tr|A0A9J7IKY8|A0A9J7IKY8_SPOLT	51.954	435	437	667	99	3.76e-156	466.0	tr|A0A9J7IKY8|A0A9J7IKY8_SPOLT Modular serine protease-like OS=Spodoptera litura OX=69820 GN=LOC111351339 PE=4 SV=1	TrEMBL	g14161	A0A9J7IKY8	7
g2100.t1	tr|A0A194RJQ0|A0A194RJQ0_PAPMA	68.371	313	319	343	98	3.5700000000000005e-163	466.0	Lipase member I OS=Papilio machaon OX=76193 GN=RR48_07152 PE=3 SV=1	TrEMBL	g2100	A0A194RJQ0	5
g6292.t1	tr|A0AAD8DV89|A0AAD8DV89_MYTSE	62.784	352	348	370	99	5.27e-162	465.0	CLIP domain-containing serine protease OS=Mythimna separata OX=271217 GN=PYW07_007945 PE=3 SV=1	TrEMBL	g6292	A0AAD8DV89	5
g14161.t1	tr|A0ACF8LQ58|A0ACF8LQ58_9NEOP	52.414	435	437	579	99	4.8900000000000004e-157	465.0	tr|A0ACF8LQ58|A0ACF8LQ58_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_002598 PE=4 SV=1	TrEMBL	g14161	A0ACF8LQ58	8
g14161.t1	tr|A0A9R0E639|A0A9R0E639_SPOFR	51.945	437	437	669	99	1.04e-155	465.0	tr|A0A9R0E639|A0A9R0E639_SPOFR Modular serine protease-like OS=Spodoptera frugiperda OX=7108 GN=LOC118278614 PE=4 SV=1	TrEMBL	g14161	A0A9R0E639	9
g10898.t1	tr|A0A8R1WHH7|A0A8R1WHH7_BOMMO	50.773	453	454	452	99	1.15e-158	465.0	Serine carboxypeptidase-like 51 OS=Bombyx mori OX=7091 PE=3 SV=1	TrEMBL	g10898	A0A8R1WHH7	3
g16396.t1	tr|A0ACC1CWP0|A0ACC1CWP0_9NEOP	71.166	326	334	439	96	7.98e-161	465.0	tr|A0ACC1CWP0|A0ACC1CWP0_9NEOP Retinoid-inducible serine carboxypeptidase OS=Dendrolimus kikuchii OX=765133 GN=K1T71_008851 PE=3 SV=1	TrEMBL	g16396	A0ACC1CWP0	6
g19654.t1	tr|A0A4C1Y749|A0A4C1Y749_EUMVA	87.5	264	260	264	100	3.4200000000000002e-164	464.0	tr|A0A4C1Y749|A0A4C1Y749_EUMVA Nuclear receptor-binding factor 2 OS=Eumeta variegata OX=151549 GN=Nrbf2 PE=4 SV=1	TrEMBL	g19654	A0A4C1Y749	1
g6292.t1	tr|A0A921ZVR5|A0A921ZVR5_MANSE	60.383	366	348	389	99	3.9100000000000006e-161	464.0	CLIP domain-containing serine protease OS=Manduca sexta OX=7130 GN=O3G_MSEX014633 PE=3 SV=1	TrEMBL	g6292	A0A921ZVR5	6
g14161.t1	tr|A0ACC2Q0M8|A0ACC2Q0M8_9NEOP	52.752	436	437	664	99	1.78e-155	464.0	tr|A0ACC2Q0M8|A0ACC2Q0M8_9NEOP Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_012542 PE=4 SV=1	TrEMBL	g14161	A0ACC2Q0M8	10
g17098.t1	tr|A0A4C1YDZ7|A0A4C1YDZ7_EUMVA	58.824	391	421	382	93	6.23e-160	464.0	tr|A0A4C1YDZ7|A0A4C1YDZ7_EUMVA CHK kinase-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_48853_1 PE=4 SV=1	TrEMBL	g17098	A0A4C1YDZ7	2
g4084.t1	tr|A0ACC2R9I6|A0ACC2R9I6_9NEOP	69.94	336	336	332	100	4.44e-162	463.0	Lipase domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_007163 PE=3 SV=1	TrEMBL	g4084	A0ACC2R9I6	10
g6292.t1	tr|A0ACC2QG69|A0ACC2QG69_9NEOP	63.037	349	348	386	99	5.630000000000001e-161	463.0	CLIP domain-containing serine protease OS=Mythimna loreyi OX=667449 GN=PYW08_007599 PE=3 SV=1	TrEMBL	g6292	A0ACC2QG69	7
g2100.t1	tr|A0ABQ7QBD9|A0ABQ7QBD9_PLUXY	67.089	316	319	355	99	1.8300000000000002e-161	462.0	Lipase domain-containing protein OS=Plutella xylostella OX=51655 GN=JYU34_012449 PE=3 SV=1	TrEMBL	g2100	A0ABQ7QBD9	6
g6292.t1	tr|A0A2W1BN13|A0A2W1BN13_HELAM	62.817	355	348	376	99	7.47e-161	462.0	Uncharacterized protein OS=Helicoverpa armigera OX=29058 GN=HaOG206839 PE=4 SV=1	TrEMBL	g6292	A0A2W1BN13	8
g6292.t1	tr|A0A290U621|A0A290U621_HELAM	62.817	355	348	376	99	7.47e-161	462.0	CLIP domain-containing serine protease OS=Helicoverpa armigera OX=29058 PE=2 SV=1	TrEMBL	g6292	A0A290U621	9
g3535.t1	tr|A0A6J1MQH6|A0A6J1MQH6_BICAN	57.292	384	429	411	89	4.53e-159	462.0	Serine protease inhibitor 77Ba-like OS=Bicyclus anynana OX=110368 GN=LOC112043780 PE=3 SV=2		g3535	A0A6J1MQH6	2
g6292.t1	tr|A0A6J1WWN6|A0A6J1WWN6_GALME	61.813	364	348	381	99	2.8400000000000003e-160	461.0	CLIP domain-containing serine protease OS=Galleria mellonella OX=7137 GN=LOC113519642 PE=3 SV=2	TrEMBL	g6292	A0A6J1WWN6	10
g13775.t1	tr|A0A4C1WGE0|A0A4C1WGE0_EUMVA	96.104	231	258	231	90	2.1900000000000003e-163	460.0	tr|A0A4C1WGE0|A0A4C1WGE0_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_45627_1 PE=3 SV=1	TrEMBL	g13775	A0A4C1WGE0	1
g2100.t1	tr|A0A212EL72|A0A212EL72_DANPL	68.69	313	319	340	98	1.31e-160	459.0	Neutral lipase OS=Danaus plexippus plexippus OX=278856 GN=KGM_210832 PE=3 SV=1	TrEMBL	g2100	A0A212EL72	7
