qseqid	sseqid	pident	length	qlen	slen	qcov	evalue	bitscore	stitle
g13273.t1	tr|A0A9J7EX14|A0A9J7EX14_SPOLT	81.212	165	165	165	100.0	1.68e-96	285.0	tr|A0A9J7EX14|A0A9J7EX14_SPOLT Growth arrest and DNA damage-inducible protein GADD45 alpha OS=Spodoptera litura OX=69820 GN=LOC111364592 PE=4 SV=1
g13273.t1	tr|A0A9P0I8W4|A0A9P0I8W4_SPOLI	81.212	165	165	165	100.0	1.68e-96	285.0	tr|A0A9P0I8W4|A0A9P0I8W4_SPOLI Ribosomal protein L7Ae/L30e/S12e/Gadd45 domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS7219 PE=4 SV=1
g13273.t1	tr|A0A835L9S0|A0A835L9S0_SPOEX	81.212	165	165	229	100.0	7.22e-96	285.0	tr|A0A835L9S0|A0A835L9S0_SPOEX Ribosomal protein L7Ae/L30e/S12e/Gadd45 domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_006687 PE=4 SV=1
g13273.t1	tr|A0A0N1IIM5|A0A0N1IIM5_PAPMA	76.364	165	165	165	100.0	9.94e-96	283.0	tr|A0A0N1IIM5|A0A0N1IIM5_PAPMA Growth arrest and DNA damage-inducible protein GADD45 alpha OS=Papilio machaon OX=76193 GN=RR48_02857 PE=4 SV=1
g13273.t1	tr|A0A922CQL0|A0A922CQL0_MANSE	77.576	165	165	165	100.0	1.6099999999999998e-95	282.0	tr|A0A922CQL0|A0A922CQL0_MANSE Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX008558 PE=3 SV=1
g13274.t1	tr|A0ABM3MCN9|A0ABM3MCN9_GALME	65.846	609	574	1185	99.0	0.0	672.0	tr|A0ABM3MCN9|A0ABM3MCN9_GALME Uncharacterized protein LOC113518482 isoform X3 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0ABM3MBY6|A0ABM3MBY6_GALME	65.846	609	574	1183	99.0	0.0	672.0	tr|A0ABM3MBY6|A0ABM3MBY6_GALME Uncharacterized protein LOC113518482 isoform X4 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0ABM3MC42|A0ABM3MC42_GALME	65.686	612	574	1136	99.0	0.0	670.0	tr|A0ABM3MC42|A0ABM3MC42_GALME Protein lin-10-like isoform X7 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0A6J3C9T4|A0A6J3C9T4_GALME	65.686	612	574	1186	99.0	0.0	670.0	tr|A0A6J3C9T4|A0A6J3C9T4_GALME Uncharacterized protein LOC113518482 isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=2
g13274.t1	tr|A0ABM3MCR6|A0ABM3MCR6_GALME	65.686	612	574	1188	99.0	0.0	670.0	tr|A0ABM3MCR6|A0ABM3MCR6_GALME Uncharacterized protein LOC113518482 isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0ABM3MBV9|A0ABM3MBV9_GALME	65.686	612	574	1180	99.0	0.0	669.0	tr|A0ABM3MBV9|A0ABM3MBV9_GALME Uncharacterized protein LOC113518482 isoform X6 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0ABM3MBX1|A0ABM3MBX1_GALME	65.523	612	574	1183	99.0	0.0	662.0	tr|A0ABM3MBX1|A0ABM3MBX1_GALME Uncharacterized protein LOC113518482 isoform X5 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0ABM3MCU5|A0ABM3MCU5_GALME	65.523	612	574	1131	99.0	0.0	662.0	tr|A0ABM3MCU5|A0ABM3MCU5_GALME Protein lin-10-like isoform X8 OS=Galleria mellonella OX=7137 GN=LOC113518482 PE=4 SV=1
g13274.t1	tr|A0ABR3ILN9|A0ABR3ILN9_LOXSC	61.912	617	574	1085	99.0	0.0	608.0	tr|A0ABR3ILN9|A0ABR3ILN9_LOXSC Protein lin-10 OS=Loxostege sticticalis OX=481309 GN=ABMA27_007073 PE=4 SV=1
g13274.t1	tr|A0ACC1DFU8|A0ACC1DFU8_9NEOP	59.567	601	574	1106	99.0	0.0	604.0	tr|A0ACC1DFU8|A0ACC1DFU8_9NEOP Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_002146 PE=4 SV=1
g13275.t1	tr|A0ABN8AW02|A0ABN8AW02_CHISP	45.455	55	70	206	76.0	2.18e-05	49.7	tr|A0ABN8AW02|A0ABN8AW02_CHISP MICOS complex subunit MIC13 OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS3547 PE=3 SV=1
g13275.t1	tr|A0A0L7KUN3|A0A0L7KUN3_OPEBR	40.816	49	70	62	70.0	4.86e-05	46.2	tr|A0A0L7KUN3|A0A0L7KUN3_OPEBR Uncharacterized protein (Fragment) OS=Operophtera brumata OX=104452 GN=OBRU01_20776 PE=4 SV=1
g13275.t1	tr|A0A7E5W1J6|A0A7E5W1J6_TRINI	43.137	51	70	212	73.0	0.000145	47.8	tr|A0A7E5W1J6|A0A7E5W1J6_TRINI MICOS complex subunit MIC13 OS=Trichoplusia ni OX=7111 GN=LOC113498616 PE=3 SV=1
g13275.t1	tr|A0AAV1JND4|A0AAV1JND4_9NEOP	40.741	54	70	209	77.0	0.000345	46.6	tr|A0AAV1JND4|A0AAV1JND4_9NEOP MICOS complex subunit MIC13 OS=Leptosia nina OX=320188 GN=LNINA_LOCUS10180 PE=3 SV=1
g13275.t1	tr|A0A8S3VYJ8|A0A8S3VYJ8_PARAO	35.593	59	70	205	84.0	0.000867	45.4	tr|A0A8S3VYJ8|A0A8S3VYJ8_PARAO MICOS complex subunit MIC13 OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS291 PE=3 SV=1
g13275.t1	tr|A0ABR3HG10|A0ABR3HG10_LOXSC	33.333	57	70	168	81.0	0.001	45.1	tr|A0ABR3HG10|A0ABR3HG10_LOXSC MICOS complex subunit MIC13 OS=Loxostege sticticalis OX=481309 GN=ABMA27_007607 PE=3 SV=1
g13275.t1	tr|A0AAV1KL04|A0AAV1KL04_9NEOP	33.962	53	70	206	76.0	0.001	45.1	tr|A0AAV1KL04|A0AAV1KL04_9NEOP MICOS complex subunit MIC13 OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS4759 PE=3 SV=1
g13276.t1	tr|A0A4C1VR62|A0A4C1VR62_EUMVA	63.668	289	390	288	74.0	4.6700000000000004e-130	384.0	tr|A0A4C1VR62|A0A4C1VR62_EUMVA Cathepsin L2 OS=Eumeta variegata OX=151549 GN=CTSV PE=3 SV=1
g13276.t1	tr|A0AAV1L609|A0AAV1L609_9NEOP	40.153	391	390	542	99.0	1.81e-92	297.0	tr|A0AAV1L609|A0AAV1L609_9NEOP Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS11036 PE=3 SV=1
g13276.t1	tr|A0AAV1L9K6|A0AAV1L9K6_9NEOP	40.153	391	390	561	99.0	3.72e-92	296.0	tr|A0AAV1L9K6|A0AAV1L9K6_9NEOP Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS11036 PE=3 SV=1
g13276.t1	tr|A0A8S3WUC3|A0A8S3WUC3_PARAO	39.846	389	390	542	99.0	4.65e-92	296.0	tr|A0A8S3WUC3|A0A8S3WUC3_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS10597 PE=4 SV=1
g13276.t1	tr|A0ABN8L8S1|A0ABN8L8S1_CHISP	37.366	372	390	545	95.0	1.46e-85	279.0	tr|A0ABN8L8S1|A0ABN8L8S1_CHISP Uncharacterized protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS6430 PE=3 SV=1
g13276.t1	tr|A0A9P0G2D7|A0A9P0G2D7_9NEOP	37.6	375	390	543	95.0	3.68e-84	275.0	tr|A0A9P0G2D7|A0A9P0G2D7_9NEOP Uncharacterized protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS10536 PE=3 SV=1
g13276.t1	tr|A0ACC0JKD3|A0ACC0JKD3_CHOFU	40.642	374	390	474	95.0	1.59e-83	271.0	tr|A0ACC0JKD3|A0ACC0JKD3_CHOFU Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_003001 PE=3 SV=1
g13276.t1	tr|A0A6J1WAM9|A0A6J1WAM9_GALME	36.979	384	390	545	97.0	8.55e-81	266.0	tr|A0A6J1WAM9|A0A6J1WAM9_GALME Cathepsin L-like proteinase OS=Galleria mellonella OX=7137 GN=LOC113511010 PE=3 SV=2
g13276.t1	tr|A0A8J9YD55|A0A8J9YD55_9NEOP	38.333	360	390	535	91.0	1.13e-79	263.0	tr|A0A8J9YD55|A0A8J9YD55_9NEOP Uncharacterized protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS13284 PE=3 SV=1
g13276.t1	tr|A0A8J9VRC6|A0A8J9VRC6_9NEOP	38.268	358	390	535	91.0	7.480000000000001e-79	261.0	tr|A0A8J9VRC6|A0A8J9VRC6_9NEOP Uncharacterized protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS13283 PE=3 SV=1
g13278.t1	tr|A0A4C1TQB3|A0A4C1TQB3_EUMVA	98.54	137	141	166	97.0	4.9299999999999996e-95	280.0	tr|A0A4C1TQB3|A0A4C1TQB3_EUMVA Transcription initiation factor TFIID subunit 12 OS=Eumeta variegata OX=151549 GN=Taf12 PE=3 SV=1
g13278.t1	tr|A0AAU9UEJ2|A0AAU9UEJ2_EUPED	76.429	140	141	177	98.0	7.92e-70	217.0	tr|A0AAU9UEJ2|A0AAU9UEJ2_EUPED Transcription initiation factor TFIID subunit 12 OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS10689 PE=3 SV=1
g13278.t1	tr|A0A9N9WHX1|A0A9N9WHX1_9NEOP	76.429	140	141	173	98.0	2.95e-69	215.0	tr|A0A9N9WHX1|A0A9N9WHX1_9NEOP Transcription initiation factor TFIID subunit 12 OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS10905 PE=3 SV=1
g13278.t1	tr|A0ACF8LYB9|A0ACF8LYB9_9NEOP	77.778	135	141	177	94.0	8.439999999999999e-69	214.0	tr|A0ACF8LYB9|A0ACF8LYB9_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_017246 PE=4 SV=1
g13278.t1	tr|A0A821RNJ8|A0A821RNJ8_9NEOP	77.612	134	141	170	94.0	9.42e-69	214.0	tr|A0A821RNJ8|A0A821RNJ8_9NEOP Transcription initiation factor TFIID subunit 12 OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS6234 PE=3 SV=1
g13278.t1	tr|A0A212FFJ6|A0A212FFJ6_DANPL	73.571	140	141	163	99.0	1.46e-68	213.0	tr|A0A212FFJ6|A0A212FFJ6_DANPL Transcription initiation factor TFIID subunit 12 OS=Danaus plexippus plexippus OX=278856 GN=KGM_212019 PE=3 SV=1
g13278.t1	tr|A0A8J2VVT1|A0A8J2VVT1_9NEOP	73.571	140	141	163	99.0	1.46e-68	213.0	tr|A0A8J2VVT1|A0A8J2VVT1_9NEOP Transcription initiation factor TFIID subunit 12 OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS7989 PE=3 SV=1
g13278.t1	tr|A0A9P0TM51|A0A9P0TM51_PIEBR	76.866	134	141	164	94.0	3.36e-68	212.0	tr|A0A9P0TM51|A0A9P0TM51_PIEBR Transcription initiation factor TFIID subunit 12 OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS10912 PE=3 SV=1
g13278.t1	tr|A0A2H1X0Q1|A0A2H1X0Q1_SPOFR	76.296	135	141	177	94.0	3.83e-68	213.0	tr|A0A2H1X0Q1|A0A2H1X0Q1_SPOFR Transcription initiation factor TFIID subunit 12 OS=Spodoptera frugiperda OX=7108 GN=LOC118277939 PE=3 SV=1
g13278.t1	tr|A0ABD0SGX8|A0ABD0SGX8_LOXSC	75.0	140	141	177	98.0	4.22e-68	212.0	tr|A0ABD0SGX8|A0ABD0SGX8_LOXSC Transcription initiation factor TFIID subunit 12 OS=Loxostege sticticalis OX=481309 GN=ABMA27_008046 PE=3 SV=1
g13279.t1	tr|A0AAU9UW73|A0AAU9UW73_EUPED	62.299	870	848	847	99.0	0.0	1073.0	tr|A0AAU9UW73|A0AAU9UW73_EUPED RING-type E3 ubiquitin transferase OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS17963 PE=4 SV=1
g13279.t1	tr|A0A9N9N4S3|A0A9N9N4S3_9NEOP	62.529	862	848	851	99.0	0.0	1038.0	tr|A0A9N9N4S3|A0A9N9N4S3_9NEOP RING-type E3 ubiquitin transferase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS653 PE=4 SV=1
g13279.t1	tr|A0ABR3IP43|A0ABR3IP43_LOXSC	60.795	880	848	865	99.0	0.0	1035.0	tr|A0ABR3IP43|A0ABR3IP43_LOXSC RING-type E3 ubiquitin transferase OS=Loxostege sticticalis OX=481309 GN=ABMA27_000582 PE=4 SV=1
g13279.t1	tr|A0A922CTZ6|A0A922CTZ6_MANSE	60.9	867	848	857	99.0	0.0	1031.0	tr|A0A922CTZ6|A0A922CTZ6_MANSE RING-type E3 ubiquitin transferase OS=Manduca sexta OX=7130 GN=O3G_MSEX011347 PE=4 SV=1
g13279.t1	tr|A0A8S1BAK8|A0A8S1BAK8_ARCPL	59.518	872	848	861	99.0	0.0	1030.0	tr|A0A8S1BAK8|A0A8S1BAK8_ARCPL RING-type E3 ubiquitin transferase OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS16715 PE=4 SV=1
g13279.t1	tr|A0ABN8L451|A0ABN8L451_CHISP	61.414	863	848	854	99.0	0.0	1030.0	tr|A0ABN8L451|A0ABN8L451_CHISP RING-type E3 ubiquitin transferase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5459 PE=4 SV=1
g13279.t1	tr|A0AAD7Z2D4|A0AAD7Z2D4_MYTSE	58.426	902	848	890	99.0	0.0	1022.0	tr|A0AAD7Z2D4|A0AAD7Z2D4_MYTSE RING-type E3 ubiquitin transferase OS=Mythimna separata OX=271217 GN=PYW07_000553 PE=4 SV=1
g13279.t1	tr|A0A8S4GAD2|A0A8S4GAD2_PLUXY	58.777	883	848	861	99.0	0.0	1021.0	tr|A0A8S4GAD2|A0A8S4GAD2_PLUXY RING-type E3 ubiquitin transferase OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS16340 PE=4 SV=1
g13279.t1	tr|A0A8B8IJ55|A0A8B8IJ55_VANTA	60.875	869	848	848	99.0	0.0	1018.0	tr|A0A8B8IJ55|A0A8B8IJ55_VANTA RING-type E3 ubiquitin transferase OS=Vanessa tameamea OX=334116 GN=LOC113401414 PE=4 SV=2
g13279.t1	tr|A0A8J2QBI3|A0A8J2QBI3_9NEOP	59.368	886	848	855	99.0	0.0	1013.0	tr|A0A8J2QBI3|A0A8J2QBI3_9NEOP RING-type E3 ubiquitin transferase OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS639 PE=4 SV=1
g13280.t1	tr|A0A4C1U1L9|A0A4C1U1L9_EUMVA	91.972	436	435	436	100.0	0.0	835.0	tr|A0A4C1U1L9|A0A4C1U1L9_EUMVA Neuropeptide Y receptor type 2 OS=Eumeta variegata OX=151549 GN=NPY2R PE=3 SV=1
g13280.t1	tr|A0A921ZWE8|A0A921ZWE8_MANSE	83.738	412	435	435	94.0	0.0	728.0	tr|A0A921ZWE8|A0A921ZWE8_MANSE G-protein coupled receptors family 1 profile domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX015249 PE=3 SV=1
g13280.t1	tr|A0ABR3HP37|A0ABR3HP37_LOXSC	82.775	418	435	433	96.0	0.0	726.0	tr|A0ABR3HP37|A0ABR3HP37_LOXSC G-protein coupled receptors family 1 profile domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_004587 PE=3 SV=1
g13280.t1	tr|A0A8B8HQF6|A0A8B8HQF6_VANTA	81.352	429	435	434	98.0	0.0	724.0	tr|A0A8B8HQF6|A0A8B8HQF6_VANTA Prolactin-releasing peptide receptor-like OS=Vanessa tameamea OX=334116 GN=LOC113393943 PE=3 SV=1
g13280.t1	tr|A0A8S4D1J8|A0A8S4D1J8_PLUXY	82.477	428	435	439	98.0	0.0	724.0	tr|A0A8S4D1J8|A0A8S4D1J8_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS366 PE=3 SV=1
g13280.t1	tr|A0ABQ7PTH0|A0ABQ7PTH0_PLUXY	82.477	428	435	439	98.0	0.0	724.0	tr|A0ABQ7PTH0|A0ABQ7PTH0_PLUXY G-protein coupled receptors family 1 profile domain-containing protein OS=Plutella xylostella OX=51655 GN=JYU34_021378 PE=3 SV=1
g13280.t1	tr|A0A821T0T8|A0A821T0T8_9NEOP	81.481	432	435	429	99.0	0.0	723.0	tr|A0A821T0T8|A0A821T0T8_9NEOP G-protein coupled receptors family 1 profile domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS8255 PE=3 SV=1
g13280.t1	tr|A0A9P0X8X5|A0A9P0X8X5_PIEBR	81.019	432	435	429	99.0	0.0	721.0	tr|A0A9P0X8X5|A0A9P0X8X5_PIEBR G-protein coupled receptors family 1 profile domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS5666 PE=3 SV=1
g13280.t1	tr|A0A6J1NFS3|A0A6J1NFS3_BICAN	80.796	427	435	434	98.0	0.0	721.0	tr|A0A6J1NFS3|A0A6J1NFS3_BICAN Neuropeptide Y receptor type 2 OS=Bicyclus anynana OX=110368 GN=LOC112049965 PE=3 SV=1
g13280.t1	tr|A0ABN8AS65|A0ABN8AS65_CHISP	82.297	418	435	433	96.0	0.0	720.0	tr|A0ABN8AS65|A0ABN8AS65_CHISP Uncharacterized protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS1733 PE=4 SV=1
g13281.t1	tr|A0A4C1TY88|A0A4C1TY88_EUMVA	44.444	99	113	126	86.0	1.68e-14	73.9	tr|A0A4C1TY88|A0A4C1TY88_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_78491_1 PE=4 SV=1
g13281.t1	tr|A0A4C1WFP8|A0A4C1WFP8_EUMVA	44.118	102	113	146	88.0	3.89e-11	65.5	tr|A0A4C1WFP8|A0A4C1WFP8_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_27034_1 PE=4 SV=1
g13282.t1	tr|A0A4C1XCU6|A0A4C1XCU6_EUMVA	94.634	764	764	764	100.0	0.0	1459.0	tr|A0A4C1XCU6|A0A4C1XCU6_EUMVA Trifunctional enzyme subunit alpha, mitochondrial OS=Eumeta variegata OX=151549 GN=HADHA PE=3 SV=1
g13282.t1	tr|Q2F686|Q2F686_BOMMO	86.763	763	764	762	99.0	0.0	1339.0	tr|Q2F686|Q2F686_BOMMO Trifunctional enzyme subunit alpha, mitochondrial OS=Bombyx mori OX=7091 PE=2 SV=1
g13282.t1	tr|A0A8R1TAY7|A0A8R1TAY7_BOMMO	86.763	763	764	762	99.0	0.0	1339.0	tr|A0A8R1TAY7|A0A8R1TAY7_BOMMO Uncharacterized protein OS=Bombyx mori OX=7091 GN=692820 PE=4 SV=1
g13282.t1	tr|A0A6J2K6Y1|A0A6J2K6Y1_BOMMA	86.763	763	764	762	99.0	0.0	1339.0	tr|A0A6J2K6Y1|A0A6J2K6Y1_BOMMA Trifunctional enzyme subunit alpha, mitochondrial OS=Bombyx mandarina OX=7092 GN=LOC114248364 PE=3 SV=1
g13282.t1	tr|A0AAV1M7H4|A0AAV1M7H4_9NEOP	85.976	763	764	764	99.0	0.0	1336.0	tr|A0AAV1M7H4|A0AAV1M7H4_9NEOP Trifunctional enzyme subunit alpha, mitochondrial OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS21476 PE=3 SV=1
g13282.t1	tr|A0A922CVF4|A0A922CVF4_MANSE	86.501	763	764	762	99.0	0.0	1335.0	tr|A0A922CVF4|A0A922CVF4_MANSE Trifunctional enzyme subunit alpha, mitochondrial OS=Manduca sexta OX=7130 GN=O3G_MSEX011310 PE=3 SV=1
g13282.t1	tr|A0AAU9UZ93|A0AAU9UZ93_EUPED	85.583	763	764	764	99.0	0.0	1332.0	tr|A0AAU9UZ93|A0AAU9UZ93_EUPED Trifunctional enzyme subunit alpha, mitochondrial OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS18910 PE=3 SV=1
g13282.t1	tr|A0ACC1DER6|A0ACC1DER6_9NEOP	85.321	763	764	764	99.0	0.0	1321.0	tr|A0ACC1DER6|A0ACC1DER6_9NEOP Trifunctional enzyme subunit alpha, mitochondrial OS=Dendrolimus kikuchii OX=765133 GN=K1T71_002634 PE=3 SV=1
g13282.t1	tr|A0A8J9YB54|A0A8J9YB54_9NEOP	84.535	763	764	764	99.0	0.0	1320.0	tr|A0A8J9YB54|A0A8J9YB54_9NEOP Trifunctional enzyme subunit alpha, mitochondrial (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS11434 PE=3 SV=1
g13282.t1	tr|A0ABM3M7X0|A0ABM3M7X0_BICAN	85.452	763	764	764	99.0	0.0	1319.0	tr|A0ABM3M7X0|A0ABM3M7X0_BICAN Trifunctional enzyme subunit alpha, mitochondrial OS=Bicyclus anynana OX=110368 GN=LOC112051091 PE=3 SV=1
g13283.t1	tr|A0ABN8BDE2|A0ABN8BDE2_CHISP	75.591	508	554	513	91.0	0.0	804.0	tr|A0ABN8BDE2|A0ABN8BDE2_CHISP Lysosomal dipeptide transporter MFSD1 OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS8221 PE=4 SV=1
g13283.t1	tr|A0ABR3IF21|A0ABR3IF21_LOXSC	75.197	508	554	513	91.0	0.0	798.0	tr|A0ABR3IF21|A0ABR3IF21_LOXSC Lysosomal dipeptide transporter MFSD1 OS=Loxostege sticticalis OX=481309 GN=ABMA27_013365 PE=4 SV=1
g13283.t1	tr|A0A9N9QW00|A0A9N9QW00_9NEOP	75.0	508	554	513	91.0	0.0	795.0	tr|A0A9N9QW00|A0A9N9QW00_9NEOP Lysosomal dipeptide transporter MFSD1 OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS2453 PE=4 SV=1
g13283.t1	tr|A0A6J1WPN5|A0A6J1WPN5_GALME	74.269	513	554	514	91.0	0.0	791.0	tr|A0A6J1WPN5|A0A6J1WPN5_GALME Lysosomal dipeptide transporter MFSD1 OS=Galleria mellonella OX=7137 GN=LOC113516949 PE=4 SV=2
g13283.t1	tr|A0A9J7E0V4|A0A9J7E0V4_SPOLT	73.684	513	554	516	90.0	0.0	788.0	tr|A0A9J7E0V4|A0A9J7E0V4_SPOLT Lysosomal dipeptide transporter MFSD1 OS=Spodoptera litura OX=69820 GN=LOC111352209 PE=4 SV=1
g13283.t1	tr|A0A8B8HS71|A0A8B8HS71_VANTA	73.477	509	554	513	91.0	0.0	788.0	tr|A0A8B8HS71|A0A8B8HS71_VANTA Lysosomal dipeptide transporter MFSD1 OS=Vanessa tameamea OX=334116 GN=LOC113394301 PE=4 SV=1
g13283.t1	tr|A0AAD7YUD3|A0AAD7YUD3_MYTSE	73.684	513	554	514	91.0	0.0	787.0	tr|A0AAD7YUD3|A0AAD7YUD3_MYTSE Lysosomal dipeptide transporter MFSD1 OS=Mythimna separata OX=271217 GN=PYW07_001116 PE=4 SV=1
g13283.t1	tr|A0A9R0D9V4|A0A9R0D9V4_SPOFR	73.19	511	554	516	91.0	0.0	787.0	tr|A0A9R0D9V4|A0A9R0D9V4_SPOFR Lysosomal dipeptide transporter MFSD1 OS=Spodoptera frugiperda OX=7108 GN=LOC118273066 PE=4 SV=1
g13283.t1	tr|A0ACC2R1R4|A0ACC2R1R4_9NEOP	73.633	512	554	512	91.0	0.0	786.0	tr|A0ACC2R1R4|A0ACC2R1R4_9NEOP Lysosomal dipeptide transporter MFSD1 OS=Mythimna loreyi OX=667449 GN=PYW08_000956 PE=4 SV=1
g13283.t1	tr|A0A9P0N749|A0A9P0N749_SPOLI	73.489	513	554	516	90.0	0.0	785.0	tr|A0A9P0N749|A0A9P0N749_SPOLI Lysosomal dipeptide transporter MFSD1 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS10221 PE=4 SV=1
g13285.t1	tr|A0ABN8IXA3|A0ABN8IXA3_9NEOP	68.689	1022	958	1056	100.0	0.0	1284.0	tr|A0ABN8IXA3|A0ABN8IXA3_9NEOP Junctophilin (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS13635 PE=3 SV=1
g13285.t1	tr|A0A9P0T3H0|A0A9P0T3H0_PIEBR	66.699	1027	958	1992	100.0	0.0	1274.0	tr|A0A9P0T3H0|A0A9P0T3H0_PIEBR Trifunctional enzyme subunit alpha, mitochondrial OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS2880 PE=3 SV=1
g13285.t1	tr|A0ABN8LAN5|A0ABN8LAN5_CHISP	68.925	1033	958	1086	100.0	0.0	1272.0	tr|A0ABN8LAN5|A0ABN8LAN5_CHISP Junctophilin OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS8222 PE=3 SV=1
g13285.t1	tr|A0ABN8ITR8|A0ABN8ITR8_9NEOP	66.571	1050	958	1085	100.0	0.0	1269.0	tr|A0ABN8ITR8|A0ABN8ITR8_9NEOP Junctophilin (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS13635 PE=3 SV=1
g13285.t1	tr|A0A821LY21|A0A821LY21_9NEOP	66.569	1029	958	999	100.0	0.0	1261.0	tr|A0A821LY21|A0A821LY21_9NEOP Junctophilin OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS1145 PE=3 SV=1
g13285.t1	tr|A0ACF8L6C4|A0ACF8L6C4_9NEOP	68.431	1039	958	1007	100.0	0.0	1260.0	tr|A0ACF8L6C4|A0ACF8L6C4_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_009890 PE=4 SV=1
g13285.t1	tr|A0A9N9QVR4|A0A9N9QVR4_9NEOP	68.257	1027	958	997	100.0	0.0	1249.0	tr|A0A9N9QVR4|A0A9N9QVR4_9NEOP Junctophilin OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS2452 PE=3 SV=1
g13285.t1	tr|A0A8J9VRV5|A0A8J9VRV5_9NEOP	68.226	1026	958	1002	100.0	0.0	1242.0	tr|A0A8J9VRV5|A0A8J9VRV5_9NEOP Junctophilin (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS11435 PE=3 SV=1
g13285.t1	tr|A0AAV1JP41|A0AAV1JP41_9NEOP	65.184	1034	958	1068	100.0	0.0	1242.0	tr|A0AAV1JP41|A0AAV1JP41_9NEOP Junctophilin OS=Leptosia nina OX=320188 GN=LNINA_LOCUS9237 PE=3 SV=1
g13285.t1	tr|A0A6J3BT90|A0A6J3BT90_GALME	68.426	1023	958	998	100.0	0.0	1241.0	tr|A0A6J3BT90|A0A6J3BT90_GALME Junctophilin-2 isoform X3 OS=Galleria mellonella OX=7137 GN=LOC113516621 PE=3 SV=2
