gene_id,best_hit_accession,best_hit_species,identity_pct,query_coverage_pct,evalue,bitscore,classification,qc_decision,total_blast_hits,qualifying_hits,best_hit_description
g19872.t1,sp|P83863|H2B_PENVA,Penaeus vannamei,96.154,98.0,3.61e-30,107.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P83863|H2B_PENVA Histone H2B (Fragments) OS=Penaeus vannamei OX=6689 PE=1 SV=2
g21152.t1,sp|A9BJC1|MGGB_PETMO,Petrotoga mobilis (strain DSM 10674 / SJ95),30.661,70.0,7.13e-51,191.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|A9BJC1|MGGB_PETMO Mannosylglucosyl-3-phosphoglycerate phosphatase OS=Petrotoga mobilis (strain DSM 10674 / SJ95) OX=403833 GN=mggB PE=1 SV=1
g21154.t1,sp|A0A4S4ESS1|ALADC_CAMSN,Camellia sinensis var. sinensis,30.53,82.0,2.4500000000000002e-29,125.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|A0A4S4ESS1|ALADC_CAMSN Alanine decarboxylase OS=Camellia sinensis var. sinensis OX=542762 GN=AlaDC PE=1 SV=2
g21157.t1,tr|A0A1F2PBL6|A0A1F2PBL6_9ARCH,Candidatus Syntropharchaeum caldarium,49.476,99.0,0.0,555.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,tr|A0A1F2PBL6|A0A1F2PBL6_9ARCH CoB--CoM heterodisulfide reductase iron-sulfur subunit A OS=Candidatus Syntropharchaeum caldarium OX=1838285 GN=hdrA PE=3 SV=1
g21160.t1,sp|Q04729|YFUM2_GEOSE,Geobacillus stearothermophilus,44.643,93.0,5.38e-62,201.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q04729|YFUM2_GEOSE Uncharacterized 30.6 kDa protein in fumA 3'region OS=Geobacillus stearothermophilus OX=1422 PE=3 SV=1
g21161.t1,sp|Q8EK12|SYW_SHEON,Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1),56.087,98.0,4.9900000000000003e-88,270.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8EK12|SYW_SHEON Tryptophan--tRNA ligase OS=Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1) OX=211586 GN=trpS PE=3 SV=1
g21162.t1,sp|Q8RA23|PYRH_CALS4,Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4),48.444,89.0,1.67e-66,212.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q8RA23|PYRH_CALS4 Uridylate kinase OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=pyrH PE=3 SV=1
g21163.t1,sp|C4ZA73|RRF_AGARV,Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990),63.584,100.0,1.19e-78,238.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|C4ZA73|RRF_AGARV Ribosome-recycling factor OS=Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990) OX=515619 GN=frr PE=3 SV=1
g21164.t1,sp|Q895K8|ISPT_CLOTE,Clostridium tetani (strain Massachusetts / E88),52.036,100.0,1.19e-78,243.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q895K8|ISPT_CLOTE Isoprenyl transferase OS=Clostridium tetani (strain Massachusetts / E88) OX=212717 GN=uppS PE=3 SV=1
g21165.t1,sp|A8MHH5|DXR_ALKOO,Alkaliphilus oremlandii (strain OhILAs),56.169,95.0,2.8500000000000003e-124,367.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|A8MHH5|DXR_ALKOO 1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Alkaliphilus oremlandii (strain OhILAs) OX=350688 GN=dxr PE=3 SV=1
g21166.t1,sp|Q8XJR3|DPO3_CLOPE,Clostridium perfringens (strain 13 / Type A),58.672,73.0,0.0,1472.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q8XJR3|DPO3_CLOPE DNA polymerase III PolC-type OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=polC PE=3 SV=1
g21168.t1,sp|O84903|GALE_LACCA,Lacticaseibacillus casei,57.798,100.0,2.28e-133,389.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|O84903|GALE_LACCA UDP-glucose 4-epimerase OS=Lacticaseibacillus casei OX=1582 GN=galE PE=3 SV=1
g21171.t1,sp|P07819|SCRB_BACSU,Bacillus subtilis (strain 168),55.137,94.0,2.4700000000000002e-116,350.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|P07819|SCRB_BACSU Sucrose-6-phosphate hydrolase OS=Bacillus subtilis (strain 168) OX=224308 GN=sacA PE=2 SV=2
g21173.t1,tr|R9T5B9|R9T5B9_METII,Methanomassiliicoccus intestinalis (strain Issoire-Mx1),36.641,93.0,4.55e-69,232.0,Other non-arthropod,FLAG_REVIEW,4,4,tr|R9T5B9|R9T5B9_METII Serine aminopeptidase S33 domain-containing protein OS=Methanomassiliicoccus intestinalis (strain Issoire-Mx1) OX=1295009 GN=MMINT_03200 PE=4 SV=1
g21174.t1,sp|Q9KKQ7|PTM3C_VIBCH,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),49.518,99.0,0.0,602.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q9KKQ7|PTM3C_VIBCH PTS system mannitol-specific EIICBA component OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=mtlA PE=3 SV=1
g21175.t1,sp|Q8R841|GLMS_CALS4,Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4),59.606,100.0,0.0,760.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q8R841|GLMS_CALS4 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=glmS PE=3 SV=3
g21177.t1,tr|I3D123|I3D123_9ARCH,Candidatus Nitrosopumilus salarius BD31,46.243,74.0,4.89e-94,294.0,Fungal,FLAG_POSSIBLE_CONTAMINATION,2,2,tr|I3D123|I3D123_9ARCH Signal recognition particle receptor FtsY OS=Candidatus Nitrosopumilus salarius BD31 OX=859350 GN=ftsY PE=3 SV=1
g21179.t1,tr|A0A897NSS9|A0A897NSS9_9EURY,Halapricum desulfuricans,54.315,93.0,3.3599999999999995e-138,409.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A897NSS9|A0A897NSS9_9EURY NAD(FAD)-dependent dehydrogenase OS=Halapricum desulfuricans OX=2841257 GN=hcaD2 PE=4 SV=1
g21181.t1,sp|Q9I6J2|SPUC_PSEAE,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),38.551,97.0,6.61e-93,294.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q9I6J2|SPUC_PSEAE Putrescine--pyruvate aminotransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=spuC PE=1 SV=1
g21182.t1,sp|A4IRY3|SYL_GEOTN,Geobacillus thermodenitrificans (strain NG80-2),51.015,99.0,0.0,784.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|A4IRY3|SYL_GEOTN Leucine--tRNA ligase OS=Geobacillus thermodenitrificans (strain NG80-2) OX=420246 GN=leuS PE=3 SV=2
g21183.t1,tr|A0A1L3Q388|A0A1L3Q388_9EURY,Methanohalophilus halophilus,32.89,98.0,8.59e-47,165.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A1L3Q388|A0A1L3Q388_9EURY Thioredoxin-disulfide reductase OS=Methanohalophilus halophilus OX=2177 GN=BHR79_07545 PE=4 SV=1
g21184.t1,sp|Q63GK5|TOP3_BACCZ,Bacillus cereus (strain ZK / E33L),62.637,99.0,0.0,927.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q63GK5|TOP3_BACCZ DNA topoisomerase 3 OS=Bacillus cereus (strain ZK / E33L) OX=288681 GN=topB PE=3 SV=1
g21185.t1,sp|Q81SW4|SP4A_BACAN,Bacillus anthracis,50.203,89.0,0.0,535.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,3,3,sp|Q81SW4|SP4A_BACAN Stage IV sporulation protein A OS=Bacillus anthracis OX=1392 GN=spoIVA PE=2 SV=1
g21186.t1,sp|A3DF25|DNAK_ACET2,Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372),37.267,80.0,1.14e-78,278.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,9,9,sp|A3DF25|DNAK_ACET2 Chaperone protein DnaK OS=Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX=203119 GN=dnaK PE=3 SV=1
g21188.t1,sp|Q45493|RNJ1_BACSU,Bacillus subtilis (strain 168),54.175,100.0,0.0,567.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q45493|RNJ1_BACSU Ribonuclease J1 OS=Bacillus subtilis (strain 168) OX=224308 GN=rnjA PE=1 SV=1
g21190.t1,tr|A0ACC0TUM1|A0ACC0TUM1_9AGAM,Russula earlei,40.035,97.0,2.6999999999999997e-138,421.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0ACC0TUM1|A0ACC0TUM1_9AGAM Heat shock protein Hsp90 OS=Russula earlei OX=71964 GN=F5148DRAFT_1346431 PE=3 SV=1
g21191.t1,sp|A9KSJ1|CH60_LACP7,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg),77.714,97.0,0.0,835.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|A9KSJ1|CH60_LACP7 Chaperonin GroEL OS=Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809 GN=groEL PE=3 SV=1
g21192.t1,sp|A9KSJ2|CH10_LACP7,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg),80.645,99.0,8.36e-48,153.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|A9KSJ2|CH10_LACP7 Co-chaperonin GroES OS=Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809 GN=groES PE=3 SV=1
g21193.t1,sp|P0A249|PT1_SALTY,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),48.736,99.0,0.0,531.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|P0A249|PT1_SALTY Phosphoenolpyruvate-protein phosphotransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=ptsI PE=1 SV=1
g21194.t1,sp|P35159|RLUB_BACSU,Bacillus subtilis (strain 168),49.758,70.0,1.78e-59,196.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|P35159|RLUB_BACSU Ribosomal large subunit pseudouridine synthase B OS=Bacillus subtilis (strain 168) OX=224308 GN=rluB PE=1 SV=2
g21195.t1,sp|P38422|DACF_BACSU,Bacillus subtilis (strain 168),31.638,86.0,2.52e-48,175.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,2,2,sp|P38422|DACF_BACSU D-alanyl-D-alanine carboxypeptidase DacF OS=Bacillus subtilis (strain 168) OX=224308 GN=dacF PE=2 SV=2
g21197.t1,sp|A7FUK9|MUTL_CLOB1,Clostridium botulinum (strain ATCC 19397 / Type A),44.495,99.0,6.45e-51,184.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,10,10,sp|A7FUK9|MUTL_CLOB1 DNA mismatch repair protein MutL OS=Clostridium botulinum (strain ATCC 19397 / Type A) OX=441770 GN=mutL PE=3 SV=1
g21198.t1,sp|A3DDI3|MUTS_ACET2,Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372),54.035,99.0,0.0,908.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|A3DDI3|MUTS_ACET2 DNA mismatch repair protein MutS OS=Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX=203119 GN=mutS PE=3 SV=1
g21203.t1,sp|Q02113|CWBA_BACSU,Bacillus subtilis (strain 168),30.286,75.0,7.51e-31,133.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,1,1,sp|Q02113|CWBA_BACSU Amidase enhancer OS=Bacillus subtilis (strain 168) OX=224308 GN=lytB PE=1 SV=1
g21204.t1,sp|P96587|YDAM_BACSU,Bacillus subtilis (strain 168),46.606,70.0,4.97e-53,186.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|P96587|YDAM_BACSU Probable glycosyltransferase YdaM OS=Bacillus subtilis (strain 168) OX=224308 GN=ydaM PE=3 SV=1
g21205.t1,sp|P38422|DACF_BACSU,Bacillus subtilis (strain 168),41.425,73.0,1.51e-87,281.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,3,3,sp|P38422|DACF_BACSU D-alanyl-D-alanine carboxypeptidase DacF OS=Bacillus subtilis (strain 168) OX=224308 GN=dacF PE=2 SV=2
g21206.t1,sp|Q9K9T7|FTSZ_HALH5,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125),60.481,78.0,7.7e-107,325.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q9K9T7|FTSZ_HALH5 Cell division protein FtsZ OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=ftsZ PE=3 SV=1
g21207.t1,sp|Q05627|Y202_CLOB8,Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052),50.094,99.0,1.45e-172,504.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,1,1,sp|Q05627|Y202_CLOB8 Uncharacterized protein Cbei_0202 OS=Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) OX=290402 GN=Cbei_0202 PE=4 SV=2
g21208.t1,sp|O05272|ASNO_BACSU,Bacillus subtilis (strain 168),48.155,98.0,0.0,578.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,1,1,sp|O05272|ASNO_BACSU Asparagine synthetase [glutamine-hydrolyzing] 3 OS=Bacillus subtilis (strain 168) OX=224308 GN=asnO PE=1 SV=3
g21210.t1,sp|Q185S9|EFTS_CLOD6,Clostridioides difficile (strain 630),53.947,99.0,1.15e-110,329.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q185S9|EFTS_CLOD6 Elongation factor Ts OS=Clostridioides difficile (strain 630) OX=272563 GN=tsf PE=3 SV=1
g21211.t1,sp|A8MHG9|RS2_ALKOO,Alkaliphilus oremlandii (strain OhILAs),76.355,92.0,4.68e-115,334.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|A8MHG9|RS2_ALKOO Small ribosomal subunit protein uS2 OS=Alkaliphilus oremlandii (strain OhILAs) OX=350688 GN=rpsB PE=3 SV=1
g21215.t1,sp|A0PY57|POTA_CLONN,Clostridium novyi (strain NT),66.52,99.0,4.29e-103,308.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|A0PY57|POTA_CLONN Spermidine/putrescine import ATP-binding protein PotA OS=Clostridium novyi (strain NT) OX=386415 GN=potA PE=3 SV=1
g21216.t1,tr|A0A1H6HLN5|A0A1H6HLN5_9EURY,Halopenitus malekzadehii,39.08,97.0,2.17e-53,184.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A1H6HLN5|A0A1H6HLN5_9EURY Spermidine/putrescine transport system substrate-binding protein OS=Halopenitus malekzadehii OX=1267564 GN=SAMN05192561_10142 PE=4 SV=1
g21217.t1,sp|B8I255|FMT_RUMCH,Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10),53.896,99.0,2.22e-112,334.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|B8I255|FMT_RUMCH Methionyl-tRNA formyltransferase OS=Ruminiclostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10) OX=394503 GN=fmt PE=3 SV=1
g21219.t1,sp|Q8XK30|GSHAB_CLOPE,Clostridium perfringens (strain 13 / Type A),49.425,99.0,4.45e-131,402.0,Bacterial,FLAG_POSSIBLE_CONTAMINATION,5,5,sp|Q8XK30|GSHAB_CLOPE Glutathione biosynthesis bifunctional protein GshAB OS=Clostridium perfringens (strain 13 / Type A) OX=195102 GN=gshAB PE=3 SV=1
g21222.t1,sp|Q2KI69|KCIP4_BOVIN,Bos taurus,58.108,74.0,6.180000000000001e-21,90.1,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q2KI69|KCIP4_BOVIN Kv channel-interacting protein 4 OS=Bos taurus OX=9913 GN=KCNIP4 PE=2 SV=1
g21223.t1,sp|Q9NZI2|KCIP1_HUMAN,Homo sapiens,48.81,72.0,1.27e-47,163.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q9NZI2|KCIP1_HUMAN A-type potassium channel modulatory protein KCNIP1 OS=Homo sapiens OX=9606 GN=KCNIP1 PE=1 SV=2
g21225.t1,sp|Q4AEH2|GPX4_PONPY,Pongo pygmaeus,56.213,98.0,1.23e-59,190.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q4AEH2|GPX4_PONPY Phospholipid hydroperoxide glutathione peroxidase OS=Pongo pygmaeus OX=9600 GN=GPX4 PE=2 SV=2
g21226.t1,sp|Q4AEH2|GPX4_PONPY,Pongo pygmaeus,52.239,100.0,9.749999999999999e-61,194.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q4AEH2|GPX4_PONPY Phospholipid hydroperoxide glutathione peroxidase OS=Pongo pygmaeus OX=9600 GN=GPX4 PE=2 SV=2
g21232.t1,sp|Q5EA53|T2FA_BOVIN,Bos taurus,37.259,99.0,1.45e-74,249.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q5EA53|T2FA_BOVIN General transcription factor IIF subunit 1 OS=Bos taurus OX=9913 GN=GTF2F1 PE=2 SV=1
g21233.t1,tr|A0A507ET45|A0A507ET45_9FUNG,Chytriomyces confervae,36.154,87.0,1.25e-12,70.9,Other non-arthropod,FLAG_REVIEW,4,4,tr|A0A507ET45|A0A507ET45_9FUNG TRAF3-interacting protein 1 OS=Chytriomyces confervae OX=246404 GN=CcCBS67573_g07844 PE=3 SV=1
g21251.t1,sp|P51958|CDK1_CARAU,Carassius auratus,80.0,96.0,7.58e-30,112.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P51958|CDK1_CARAU Cyclin-dependent kinase 1 OS=Carassius auratus OX=7957 GN=cdk1 PE=1 SV=1
g21253.t1,sp|P12785|FAS_RAT,Rattus norvegicus,38.125,98.0,0.0,680.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P12785|FAS_RAT Fatty acid synthase OS=Rattus norvegicus OX=10116 GN=Fasn PE=1 SV=3
g21260.t1,sp|O88576|S6A18_MOUSE,Mus musculus,43.342,72.0,3.99e-107,339.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|O88576|S6A18_MOUSE Sodium-dependent neutral amino acid transporter B(0)AT3 OS=Mus musculus OX=10090 GN=Slc6a18 PE=1 SV=1
g21263.t1,sp|A5GFZ5|DPM1_PIG,Sus scrofa,73.663,93.0,8.45e-138,394.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|A5GFZ5|DPM1_PIG Dolichol-phosphate mannosyltransferase subunit 1 OS=Sus scrofa OX=9823 GN=DPM1 PE=3 SV=1
g21264.t1,sp|Q68CP4|HGNAT_HUMAN,Homo sapiens,35.741,86.0,3.05e-97,317.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q68CP4|HGNAT_HUMAN Heparan-alpha-glucosaminide N-acetyltransferase OS=Homo sapiens OX=9606 GN=HGSNAT PE=1 SV=2
g21279.t1,sp|E7FEV0|WDR81_DANRE,Danio rerio,32.893,77.0,3.42e-118,415.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|E7FEV0|WDR81_DANRE WD repeat-containing protein 81 OS=Danio rerio OX=7955 GN=wdr81 PE=2 SV=1
g21282.t1,sp|Q9W770|SPON1_CHICK,Gallus gallus,30.645,79.0,4.29e-50,191.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q9W770|SPON1_CHICK Spondin-1 OS=Gallus gallus OX=9031 GN=SPON1 PE=2 SV=1
g21283.t1,sp|B0JZG0|S23A2_XENTR,Xenopus tropicalis,46.875,83.0,5.750000000000001e-29,118.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|B0JZG0|S23A2_XENTR Solute carrier family 23 member 2 OS=Xenopus tropicalis OX=8364 GN=slc23a2 PE=2 SV=1
g21288.t1,sp|Q5R4U0|CAH10_PONAB,Pongo abelii,42.442,100.0,1.32e-43,153.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5R4U0|CAH10_PONAB Carbonic anhydrase-related protein 10 OS=Pongo abelii OX=9601 GN=CA10 PE=2 SV=1
g21295.t1,sp|Q95X01|MYRO1_BREBR,Brevicoryne brassicae,46.352,90.0,9.46e-149,440.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q95X01|MYRO1_BREBR Myrosinase 1 OS=Brevicoryne brassicae OX=69196 PE=1 SV=1
g21305.t1,sp|P09871|C1S_HUMAN,Homo sapiens,32.52,100.0,7.68e-07,53.5,Other non-arthropod,FLAG_REVIEW,1,1,sp|P09871|C1S_HUMAN Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1
g21306.t1,sp|Q6NUT2|D19L2_HUMAN,Homo sapiens,54.023,75.0,4.9500000000000003e-26,108.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q6NUT2|D19L2_HUMAN Probable C-mannosyltransferase DPY19L2 OS=Homo sapiens OX=9606 GN=DPY19L2 PE=1 SV=2
g21307.t1,sp|Q6DFB8|TTC37_XENLA,Xenopus laevis,33.511,78.0,3.04e-14,86.7,Other non-arthropod,FLAG_REVIEW,1,1,sp|Q6DFB8|TTC37_XENLA Tetratricopeptide repeat protein 37 OS=Xenopus laevis OX=8355 GN=ttc37 PE=2 SV=1
g21311.t1,sp|Q8MP06|SNO1_TYRJA,Tyria jacobaeae,53.509,91.0,1.42e-39,144.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8MP06|SNO1_TYRJA Senecionine N-oxygenase OS=Tyria jacobaeae OX=179666 GN=sno1 PE=1 SV=1
g21320.t1,sp|P00768|CTR2_VESOR,Vespa orientalis,34.463,96.0,4.2099999999999995e-24,100.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P00768|CTR2_VESOR Chymotrypsin-2 OS=Vespa orientalis OX=7447 PE=1 SV=1
g21321.t1,sp|Q7SIG2|CTR1_SOLIN,Solenopsis invicta,35.124,87.0,8.19e-31,121.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q7SIG2|CTR1_SOLIN Chymotrypsin-1 OS=Solenopsis invicta OX=13686 PE=1 SV=1
g21334.t1,sp|A0A286Y9D1|PHF14_DANRE,Danio rerio,50.286,77.0,1.3599999999999999e-112,359.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|A0A286Y9D1|PHF14_DANRE PHD finger protein 14 OS=Danio rerio OX=7955 GN=phf14 PE=1 SV=1
g21336.t1,sp|Q6GMR7|FAAH2_HUMAN,Homo sapiens,38.123,93.0,8.710000000000001e-105,331.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6GMR7|FAAH2_HUMAN Fatty-acid amide hydrolase 2 OS=Homo sapiens OX=9606 GN=FAAH2 PE=1 SV=1
g21337.t1,sp|O08838|AMPH_RAT,Rattus norvegicus,37.618,85.0,1.22e-61,219.0,Other non-arthropod,FLAG_REVIEW,8,8,sp|O08838|AMPH_RAT Amphiphysin OS=Rattus norvegicus OX=10116 GN=Amph PE=1 SV=1
g21341.t1,sp|Q6ZM63|GPN3_DANRE,Danio rerio,50.758,98.0,7.52e-33,123.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6ZM63|GPN3_DANRE GPN-loop GTPase 3 OS=Danio rerio OX=7955 GN=gpn3 PE=2 SV=2
g21342.t1,sp|Q9D3W4|GPN3_MOUSE,Mus musculus,75.0,99.0,1.3800000000000001e-58,188.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9D3W4|GPN3_MOUSE GPN-loop GTPase 3 OS=Mus musculus OX=10090 GN=Gpn3 PE=2 SV=1
g21353.t1,sp|Q5ZMP6|AP2M1_CHICK,Gallus gallus,85.227,100.0,0.0,629.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5ZMP6|AP2M1_CHICK AP-2 complex subunit mu OS=Gallus gallus OX=9031 GN=AP2M1 PE=2 SV=1
g21358.t1,sp|Q6AY46|TRM61_RAT,Rattus norvegicus,48.039,90.0,1.57e-87,271.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6AY46|TRM61_RAT tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A OS=Rattus norvegicus OX=10116 GN=Trmt61a PE=2 SV=1
g21359.t1,sp|A1A5F2|HTR5B_XENTR,Xenopus tropicalis,40.363,99.0,0.0,1339.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|A1A5F2|HTR5B_XENTR HEAT repeat-containing protein 5B OS=Xenopus tropicalis OX=8364 GN=heatr5b PE=2 SV=1
g21360.t1,sp|A1A5F2|HTR5B_XENTR,Xenopus tropicalis,61.594,93.0,3.75e-52,184.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|A1A5F2|HTR5B_XENTR HEAT repeat-containing protein 5B OS=Xenopus tropicalis OX=8364 GN=heatr5b PE=2 SV=1
g21362.t1,sp|O60921|HUS1_HUMAN,Homo sapiens,41.638,99.0,2.2e-69,223.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|O60921|HUS1_HUMAN Checkpoint protein HUS1 OS=Homo sapiens OX=9606 GN=HUS1 PE=1 SV=1
g21368.t1,sp|Q9CY34|UB2FA_MOUSE,Mus musculus,63.889,97.0,9.490000000000001e-79,239.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9CY34|UB2FA_MOUSE NEDD8-conjugating enzyme UBE2F OS=Mus musculus OX=10090 GN=Ube2f PE=1 SV=1
g21370.t1,sp|Q8K078|SO4A1_MOUSE,Mus musculus,43.141,88.0,1.66e-117,370.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8K078|SO4A1_MOUSE Solute carrier organic anion transporter family member 4A1 OS=Mus musculus OX=10090 GN=Slco4a1 PE=1 SV=2
